date,TOYOTA,SHO_MTI,ENEOS,SBI_HD,JT,TAKEDA,TO_DEN,AGC
2001/8/13 0:00,150,5309,10468,15627,20786,25945,31104,36263
2001/8/14 0:00,151,5310,10469,15628,20787,25946,31105,36264
2001/8/15 0:00,152,5311,10470,15629,20788,25947,31106,36265
2001/8/16 0:00,153,5312,10471,15630,20789,25948,31107,36266
2001/8/17 0:00,154,5313,10472,15631,20790,25949,31108,36267
2001/8/20 0:00,155,5314,10473,15632,20791,25950,31109,36268
2001/8/21 0:00,156,5315,10474,15633,20792,25951,31110,36269
2001/8/22 0:00,157,5316,10475,15634,20793,25952,31111,36270
2001/8/23 0:00,158,5317,10476,15635,20794,25953,31112,36271
2001/8/24 0:00,159,5318,10477,15636,20795,25954,31113,36272
2001/8/27 0:00,160,5319,10478,15637,20796,25955,31114,36273
2001/8/28 0:00,161,5320,10479,15638,20797,25956,31115,36274
2001/8/29 0:00,162,5321,10480,15639,20798,25957,31116,36275
2001/8/30 0:00,163,5322,10481,15640,20799,25958,31117,36276
2001/8/31 0:00,164,5323,10482,15641,20800,25959,31118,36277
2001/9/3 0:00,165,5324,10483,15642,20801,25960,31119,36278
2001/9/4 0:00,166,5325,10484,15643,20802,25961,31120,36279
2001/9/5 0:00,167,5326,10485,15644,20803,25962,31121,36280
2001/9/6 0:00,168,5327,10486,15645,20804,25963,31122,36281
2001/9/7 0:00,169,5328,10487,15646,20805,25964,31123,36282
2001/9/10 0:00,170,5329,10488,15647,20806,25965,31124,36283
2001/9/11 0:00,171,5330,10489,15648,20807,25966,31125,36284
2001/9/13 0:00,172,5331,10490,15649,20808,25967,31126,36285
2001/9/14 0:00,173,5332,10491,15650,20809,25968,31127,36286
2001/9/17 0:00,174,5333,10492,15651,20810,25969,31128,36287
2001/9/18 0:00,175,5334,10493,15652,20811,25970,31129,36288
2001/9/19 0:00,176,5335,10494,15653,20812,25971,31130,36289
2001/9/20 0:00,177,5336,10495,15654,20813,25972,31131,36290
2001/9/21 0:00,178,5337,10496,15655,20814,25973,31132,36291
2001/9/25 0:00,179,5338,10497,15656,20815,25974,31133,36292
2001/9/26 0:00,180,5339,10498,15657,20816,25975,31134,36293
2001/9/27 0:00,181,5340,10499,15658,20817,25976,31135,36294
2001/10/1 0:00,182,5341,10500,15659,20818,25977,31136,36295
2001/10/2 0:00,183,5342,10501,15660,20819,25978,31137,36296
2001/10/3 0:00,184,5343,10502,15661,20820,25979,31138,36297
2001/10/4 0:00,185,5344,10503,15662,20821,25980,31139,36298
2001/10/5 0:00,186,5345,10504,15663,20822,25981,31140,36299
2001/10/9 0:00,187,5346,10505,15664,20823,25982,31141,36300
2001/10/10 0:00,188,5347,10506,15665,20824,25983,31142,36301
2001/10/11 0:00,189,5348,10507,15666,20825,25984,31143,36302
2001/10/12 0:00,190,5349,10508,15667,20826,25985,31144,36303
2001/10/15 0:00,191,5350,10509,15668,20827,25986,31145,36304
2001/10/16 0:00,192,5351,10510,15669,20828,25987,31146,36305
2001/10/17 0:00,193,5352,10511,15670,20829,25988,31147,36306
2001/10/18 0:00,194,5353,10512,15671,20830,25989,31148,36307
2001/10/19 0:00,195,5354,10513,15672,20831,25990,31149,36308
2001/10/22 0:00,196,5355,10514,15673,20832,25991,31150,36309
2001/10/23 0:00,197,5356,10515,15674,20833,25992,31151,36310
2001/10/24 0:00,198,5357,10516,15675,20834,25993,31152,36311
2001/10/25 0:00,199,5358,10517,15676,20835,25994,31153,36312
2001/10/26 0:00,200,5359,10518,15677,20836,25995,31154,36313
2001/10/29 0:00,201,5360,10519,15678,20837,25996,31155,36314
2001/10/30 0:00,202,5361,10520,15679,20838,25997,31156,36315
2001/10/31 0:00,203,5362,10521,15680,20839,25998,31157,36316
2001/11/1 0:00,204,5363,10522,15681,20840,25999,31158,36317
2001/11/2 0:00,205,5364,10523,15682,20841,26000,31159,36318
2001/11/5 0:00,206,5365,10524,15683,20842,26001,31160,36319
2001/11/6 0:00,207,5366,10525,15684,20843,26002,31161,36320
2001/11/7 0:00,208,5367,10526,15685,20844,26003,31162,36321
2001/11/8 0:00,209,5368,10527,15686,20845,26004,31163,36322
2001/11/12 0:00,210,5369,10528,15687,20846,26005,31164,36323
2001/11/13 0:00,211,5370,10529,15688,20847,26006,31165,36324
2001/11/14 0:00,212,5371,10530,15689,20848,26007,31166,36325
2001/11/15 0:00,213,5372,10531,15690,20849,26008,31167,36326
2001/11/16 0:00,214,5373,10532,15691,20850,26009,31168,36327
2001/11/19 0:00,215,5374,10533,15692,20851,26010,31169,36328
2001/11/20 0:00,216,5375,10534,15693,20852,26011,31170,36329
2001/11/21 0:00,217,5376,10535,15694,20853,26012,31171,36330
2001/11/22 0:00,218,5377,10536,15695,20854,26013,31172,36331
2001/11/26 0:00,219,5378,10537,15696,20855,26014,31173,36332
2001/11/27 0:00,220,5379,10538,15697,20856,26015,31174,36333
2001/11/28 0:00,221,5380,10539,15698,20857,26016,31175,36334
2001/11/29 0:00,222,5381,10540,15699,20858,26017,31176,36335
2001/11/30 0:00,223,5382,10541,15700,20859,26018,31177,36336
2001/12/3 0:00,224,5383,10542,15701,20860,26019,31178,36337
2001/12/4 0:00,225,5384,10543,15702,20861,26020,31179,36338
2001/12/5 0:00,226,5385,10544,15703,20862,26021,31180,36339
2001/12/6 0:00,227,5386,10545,15704,20863,26022,31181,36340
2001/12/7 0:00,228,5387,10546,15705,20864,26023,31182,36341
2001/12/10 0:00,229,5388,10547,15706,20865,26024,31183,36342
2001/12/11 0:00,230,5389,10548,15707,20866,26025,31184,36343
2001/12/12 0:00,231,5390,10549,15708,20867,26026,31185,36344
2001/12/13 0:00,232,5391,10550,15709,20868,26027,31186,36345
2001/12/14 0:00,233,5392,10551,15710,20869,26028,31187,36346
2001/12/17 0:00,234,5393,10552,15711,20870,26029,31188,36347
2001/12/18 0:00,235,5394,10553,15712,20871,26030,31189,36348
2001/12/19 0:00,236,5395,10554,15713,20872,26031,31190,36349
2001/12/20 0:00,237,5396,10555,15714,20873,26032,31191,36350
2001/12/21 0:00,238,5397,10556,15715,20874,26033,31192,36351
2001/12/25 0:00,239,5398,10557,15716,20875,26034,31193,36352
2001/12/26 0:00,240,5399,10558,15717,20876,26035,31194,36353
2001/12/27 0:00,241,5400,10559,15718,20877,26036,31195,36354
2001/12/28 0:00,242,5401,10560,15719,20878,26037,31196,36355
2002/1/4 0:00,243,5402,10561,15720,20879,26038,31197,36356
2002/1/7 0:00,244,5403,10562,15721,20880,26039,31198,36357
2002/1/8 0:00,245,5404,10563,15722,20881,26040,31199,36358
2002/1/9 0:00,246,5405,10564,15723,20882,26041,31200,36359
2002/1/10 0:00,247,5406,10565,15724,20883,26042,31201,36360
2002/1/11 0:00,248,5407,10566,15725,20884,26043,31202,36361
2002/1/15 0:00,249,5408,10567,15726,20885,26044,31203,36362
2002/1/16 0:00,250,5409,10568,15727,20886,26045,31204,36363
2002/1/17 0:00,251,5410,10569,15728,20887,26046,31205,36364
2002/1/18 0:00,252,5411,10570,15729,20888,26047,31206,36365
2002/1/21 0:00,253,5412,10571,15730,20889,26048,31207,36366
2002/1/22 0:00,254,5413,10572,15731,20890,26049,31208,36367
2002/1/23 0:00,255,5414,10573,15732,20891,26050,31209,36368
2002/1/24 0:00,256,5415,10574,15733,20892,26051,31210,36369
2002/1/25 0:00,257,5416,10575,15734,20893,26052,31211,36370
2002/1/28 0:00,258,5417,10576,15735,20894,26053,31212,36371
2002/1/29 0:00,259,5418,10577,15736,20895,26054,31213,36372
2002/1/30 0:00,260,5419,10578,15737,20896,26055,31214,36373
2002/2/1 0:00,261,5420,10579,15738,20897,26056,31215,36374
2002/2/4 0:00,262,5421,10580,15739,20898,26057,31216,36375
2002/2/5 0:00,263,5422,10581,15740,20899,26058,31217,36376
2002/2/6 0:00,264,5423,10582,15741,20900,26059,31218,36377
2002/2/7 0:00,265,5424,10583,15742,20901,26060,31219,36378
2002/2/8 0:00,266,5425,10584,15743,20902,26061,31220,36379
2002/2/12 0:00,267,5426,10585,15744,20903,26062,31221,36380
2002/2/13 0:00,268,5427,10586,15745,20904,26063,31222,36381
2002/2/14 0:00,269,5428,10587,15746,20905,26064,31223,36382
2002/2/15 0:00,270,5429,10588,15747,20906,26065,31224,36383
2002/2/18 0:00,271,5430,10589,15748,20907,26066,31225,36384
2002/2/19 0:00,272,5431,10590,15749,20908,26067,31226,36385
2002/2/20 0:00,273,5432,10591,15750,20909,26068,31227,36386
2002/2/21 0:00,274,5433,10592,15751,20910,26069,31228,36387
2002/2/22 0:00,275,5434,10593,15752,20911,26070,31229,36388
2002/2/25 0:00,276,5435,10594,15753,20912,26071,31230,36389
2002/2/26 0:00,277,5436,10595,15754,20913,26072,31231,36390
2002/2/27 0:00,278,5437,10596,15755,20914,26073,31232,36391
2002/2/28 0:00,279,5438,10597,15756,20915,26074,31233,36392
2002/3/1 0:00,280,5439,10598,15757,20916,26075,31234,36393
2002/3/4 0:00,281,5440,10599,15758,20917,26076,31235,36394
2002/3/5 0:00,282,5441,10600,15759,20918,26077,31236,36395
2002/3/6 0:00,283,5442,10601,15760,20919,26078,31237,36396
2002/3/7 0:00,284,5443,10602,15761,20920,26079,31238,36397
